Country,City,Location/Site,Sampling_date,Trap_type,Green_level,Green_area_coverage,Blue_area_coverage,Temperature_2m,Relative_humidity,Wind_speed_10m,Mosquito_species,Mosquito_abundance,Biodiversity_index
Spain,Barcelona,7,2026-02-08,Light_CO2,3,70.08,19.22,22.18,88.84,7.78,Anopheles gambiae,15,2.27
Netherlands,Utrecht,9,2025-08-12,HumanOdor_CO2,4,100.0,14.24,22.2,71.02,5.86,Culex quinquefasciatus,27,2.19
France,Montpellier,1,2026-02-08,Light_CO2,1,25.77,41.14,22.53,80.48,7.98,Aedes albopictus,7,2.46
France,Montpellier,3,2026-01-09,HumanOdor_CO2,1,28.87,38.01,29.64,79.22,7.24,Aedes albopictus,0,1.11
Spain,Barcelona,5,2025-12-10,HumanOdor_CO2,1,22.9,29.84,24.02,76.73,3.33,Aedes aegypti,2,1.34
Spain,Barcelona,5,2025-06-13,Light_CO2,1,22.9,29.84,24.22,61.78,6.58,Aedes albopictus,4,1.97
Netherlands,Utrecht,2,2025-11-10,Light_CO2,1,29.98,42.65,25.73,69.37,5.15,Aedes aegypti,7,1.35
France,Montpellier,7,2025-04-14,Light_CO2,3,76.92,19.01,21.8,69.96,1.5,Aedes albopictus,23,1.78
France,Montpellier,7,2025-03-15,HumanOdor_CO2,3,76.92,19.01,19.07,77.2,3.1,Aedes aegypti,29,2.1
Spain,Barcelona,7,2025-05-14,Light_CO2,3,70.08,19.22,27.63,80.7,2.76,Anopheles gambiae,10,0.77
Netherlands,Nijmegen,1,2025-12-10,Light_CO2,4,100.0,0.0,23.03,70.77,4.36,Culex pipiens,40,1.73
Spain,Barcelona,7,2025-12-10,HumanOdor_CO2,3,70.08,19.22,22.9,93.07,3.56,Aedes aegypti,17,2.14
Spain,Barcelona,2,2025-06-13,Light_CO2,3,78.39,14.41,21.55,68.42,6.68,Culex pipiens,15,1.91
France,Montpellier,2,2025-03-15,Light_CO2,2,51.25,33.14,29.67,69.57,5.48,Aedes aegypti,14,1.7
Netherlands,Utrecht,1,2026-01-09,Light_CO2,1,28.09,34.84,20.64,78.56,5.21,Aedes aegypti,4,1.22
Netherlands,Utrecht,3,2025-09-11,HumanOdor_CO2,3,81.2,25.86,23.01,75.39,2.99,Culex pipiens,27,2.22
Netherlands,Utrecht,7,2025-11-10,HumanOdor_CO2,4,99.0,14.24,31.59,84.31,7.79,Aedes aegypti,50,1.06
France,Montpellier,2,2025-05-14,Light_CO2,2,51.25,33.14,29.23,68.56,6.84,Culex quinquefasciatus,15,0.84
Netherlands,Utrecht,4,2025-08-12,HumanOdor_CO2,1,17.0,53.86,30.62,65.87,4.16,Anopheles gambiae,3,1.49
Spain,Barcelona,9,2025-04-14,Light_CO2,1,22.5,47.58,25.09,64.26,0.79,Culex pipiens,2,1.13
Spain,Barcelona,2,2025-03-15,Light_CO2,3,78.39,14.41,19.91,69.85,1.11,Anopheles gambiae,19,1.55
France,Montpellier,1,2025-11-10,Light_CO2,1,25.77,41.14,20.97,89.79,1.45,Anopheles gambiae,2,2.47
Spain,Barcelona,7,2025-08-12,HumanOdor_CO2,3,70.08,19.22,24.53,106.41,5.31,Culex pipiens,28,2.25
Netherlands,Utrecht,1,2025-04-14,HumanOdor_CO2,1,28.09,34.84,30.56,73.21,5.72,Aedes aegypti,0,0.92
Netherlands,Nijmegen,8,2026-01-09,HumanOdor_CO2,1,23.65,38.02,25.81,75.62,7.19,Culex quinquefasciatus,3,1.23
Spain,Barcelona,8,2025-05-14,HumanOdor_CO2,3,66.88,15.38,27.39,67.32,3.71,Aedes aegypti,22,1.16
Netherlands,Nijmegen,9,2025-11-10,Light_CO2,2,55.84,34.12,22.95,73.95,3.21,Aedes albopictus,14,0.8
Netherlands,Utrecht,8,2025-09-11,Light_CO2,1,29.37,29.21,23.36,76.11,2.03,Anopheles gambiae,0,0.95
Spain,Barcelona,1,2026-02-08,HumanOdor_CO2,1,24.35,42.69,24.67,74.0,3.69,Aedes albopictus,3,0.59
Netherlands,Utrecht,5,2025-05-14,Light_CO2,3,68.72,23.91,21.39,89.01,1.95,Aedes aegypti,30,0.7
France,Montpellier,5,2025-04-14,Light_CO2,2,57.07,28.25,25.34,82.1,6.14,Anopheles gambiae,10,1.49
Netherlands,Nijmegen,6,2026-02-08,HumanOdor_CO2,1,19.0,28.52,22.33,84.09,1.31,Culex pipiens,3,1.7
Spain,Barcelona,7,2025-04-14,HumanOdor_CO2,3,70.08,19.22,22.37,76.71,5.13,Anopheles gambiae,13,2.32
Netherlands,Nijmegen,6,2025-11-10,HumanOdor_CO2,1,19.0,28.52,23.61,80.43,1.65,Aedes albopictus,2,1.54
France,Montpellier,9,2025-10-11,HumanOdor_CO2,4,92.86,16.14,28.8,78.42,7.04,Aedes albopictus,49,1.61
Spain,Barcelona,9,2025-03-15,Light_CO2,1,22.5,47.58,27.77,73.78,1.17,Aedes aegypti,5,0.82
Netherlands,Nijmegen,2,2025-07-13,HumanOdor_CO2,3,70.36,27.8,22.19,86.27,4.24,Aedes aegypti,21,1.65
Netherlands,Utrecht,6,2025-12-10,HumanOdor_CO2,3,70.8,17.25,22.42,63.48,5.71,Aedes albopictus,14,1.35
Spain,Barcelona,6,2025-09-11,HumanOdor_CO2,4,97.72,18.77,23.21,89.48,0.41,Anopheles gambiae,30,0.52
Spain,Barcelona,3,2025-12-10,Light_CO2,4,94.45,16.13,22.42,78.42,1.85,Anopheles gambiae,43,0.88
Netherlands,Utrecht,5,2025-07-13,HumanOdor_CO2,3,68.72,23.91,24.13,78.99,2.22,Anopheles gambiae,17,0.82
Spain,Barcelona,1,2025-05-14,HumanOdor_CO2,1,24.35,42.69,22.62,82.36,0.76,Culex quinquefasciatus,6,0.98
France,Montpellier,5,2025-03-15,HumanOdor_CO2,2,57.07,28.25,19.14,86.45,0.4,Culex pipiens,16,2.16
France,Montpellier,6,2026-02-08,Light_CO2,2,46.18,29.24,32.04,93.63,1.41,Aedes aegypti,13,0.76
Netherlands,Utrecht,3,2025-09-11,HumanOdor_CO2,3,81.2,25.86,23.01,75.39,2.99,Aedes albopictus,28,2.22
Netherlands,Utrecht,8,2026-01-09,Light_CO2,1,29.37,29.21,25.34,67.72,2.91,Anopheles gambiae,3,2.47
Spain,Barcelona,4,2025-03-15,Light_CO2,1,25.66,55.74,22.49,77.48,7.33,Anopheles gambiae,0,1.52
Netherlands,Nijmegen,2,2025-11-10,HumanOdor_CO2,3,70.36,27.8,22.57,91.93,4.35,Aedes albopictus,9,2.4
Netherlands,Nijmegen,6,2025-09-11,Light_CO2,1,19.0,28.52,21.97,76.43,2.69,Culex pipiens,1,2.22
Spain,Barcelona,9,2025-03-15,Light_CO2,1,22.5,47.58,27.77,73.78,1.17,Anopheles gambiae,3,0.82
Netherlands,Nijmegen,1,2025-05-14,Light_CO2,4,100.0,0.0,21.82,83.75,1.27,Aedes albopictus,32,1.48
Spain,Barcelona,9,2025-07-13,HumanOdor_CO2,1,22.5,47.58,25.1,77.08,4.59,Aedes aegypti,2,2.26
Netherlands,Nijmegen,7,2025-08-12,HumanOdor_CO2,2,43.07,39.13,32.48,94.22,4.07,Aedes aegypti,18,1.07
Netherlands,Utrecht,9,2025-04-14,HumanOdor_CO2,4,100.0,14.24,22.08,87.96,4.83,Aedes aegypti,51,0.81
Spain,Barcelona,4,2025-11-10,HumanOdor_CO2,1,25.66,55.74,22.93,58.15,1.53,Aedes aegypti,8,1.24
Spain,Barcelona,2,2026-01-09,Light_CO2,3,78.39,14.41,26.18,81.86,3.17,Culex quinquefasciatus,13,0.86
Spain,Barcelona,8,2026-01-09,HumanOdor_CO2,3,66.88,15.38,25.93,74.94,1.35,Culex quinquefasciatus,20,0.88
France,Montpellier,2,2025-09-11,HumanOdor_CO2,2,51.25,33.14,26.82,75.49,0.18,Culex pipiens,12,1.67
Netherlands,Utrecht,3,2025-08-12,HumanOdor_CO2,3,81.2,25.86,21.59,81.11,5.57,Culex pipiens,17,1.86
Spain,Barcelona,6,2025-09-11,HumanOdor_CO2,4,97.72,18.77,23.21,89.48,0.41,Culex quinquefasciatus,41,0.52
France,Montpellier,5,2025-12-10,HumanOdor_CO2,2,57.07,28.25,21.75,94.93,5.36,Culex quinquefasciatus,7,1.3
Netherlands,Utrecht,7,2025-11-10,HumanOdor_CO2,4,99.0,14.24,31.59,84.31,7.79,Anopheles gambiae,25,1.06
Netherlands,Nijmegen,7,2026-01-09,Light_CO2,2,43.07,39.13,30.9,75.15,6.52,Culex quinquefasciatus,17,1.74
Spain,Barcelona,8,2026-02-08,HumanOdor_CO2,3,66.88,15.38,21.64,76.32,4.22,Aedes aegypti,30,2.28
Netherlands,Nijmegen,2,2026-02-08,HumanOdor_CO2,3,70.36,27.8,25.24,84.32,4.18,Culex quinquefasciatus,35,0.99
Spain,Barcelona,3,2026-01-09,HumanOdor_CO2,4,94.45,16.13,26.23,93.46,4.97,Culex quinquefasciatus,35,0.83
France,Montpellier,5,2026-01-09,HumanOdor_CO2,2,57.07,28.25,24.46,81.28,4.54,Anopheles gambiae,7,0.85
Netherlands,Utrecht,8,2025-11-10,Light_CO2,1,29.37,29.21,22.64,84.32,5.34,Aedes aegypti,2,0.68
France,Montpellier,5,2025-08-12,Light_CO2,2,57.07,28.25,22.28,79.67,0.83,Culex quinquefasciatus,5,1.81
Netherlands,Utrecht,4,2025-04-14,Light_CO2,1,17.0,53.86,24.87,72.16,6.65,Culex pipiens,3,0.62
France,Montpellier,2,2025-04-14,HumanOdor_CO2,2,51.25,33.14,24.28,81.88,3.55,Anopheles gambiae,9,1.88
France,Montpellier,3,2025-07-13,Light_CO2,1,28.87,38.01,23.61,77.49,6.92,Culex quinquefasciatus,0,2.34
Netherlands,Nijmegen,2,2025-04-14,HumanOdor_CO2,3,70.36,27.8,25.84,77.85,3.72,Aedes aegypti,21,1.47
Netherlands,Utrecht,3,2025-07-13,Light_CO2,3,81.2,25.86,25.5,82.59,0.58,Aedes aegypti,12,2.08
Netherlands,Nijmegen,4,2025-09-11,Light_CO2,3,77.09,28.93,21.96,68.58,5.51,Culex pipiens,18,1.13
France,Montpellier,8,2025-09-11,Light_CO2,1,21.5,47.17,26.79,73.27,6.65,Culex quinquefasciatus,6,0.91
Spain,Barcelona,6,2025-05-14,HumanOdor_CO2,4,97.72,18.77,23.96,94.1,0.66,Aedes albopictus,55,1.42
Netherlands,Nijmegen,8,2025-07-13,HumanOdor_CO2,1,23.65,38.02,18.08,87.81,5.37,Culex pipiens,1,1.4
Netherlands,Utrecht,4,2025-06-13,HumanOdor_CO2,1,17.0,53.86,27.63,81.96,1.79,Anopheles gambiae,4,1.18
Spain,Barcelona,1,2025-05-14,HumanOdor_CO2,1,24.35,42.69,22.62,82.36,0.76,Aedes aegypti,3,0.98
Netherlands,Nijmegen,6,2025-11-10,HumanOdor_CO2,1,19.0,28.52,23.61,80.43,1.65,Aedes aegypti,3,1.54
Spain,Barcelona,5,2025-03-15,Light_CO2,1,22.9,29.84,25.77,78.44,7.86,Aedes albopictus,6,1.7
Netherlands,Utrecht,5,2025-10-11,HumanOdor_CO2,3,68.72,23.91,28.97,84.54,7.06,Culex quinquefasciatus,7,1.01
Netherlands,Utrecht,5,2026-01-09,Light_CO2,3,68.72,23.91,28.59,79.26,6.52,Aedes aegypti,19,1.86
Netherlands,Nijmegen,4,2025-12-10,HumanOdor_CO2,3,77.09,28.93,22.74,81.58,2.49,Culex pipiens,17,1.29
Netherlands,Utrecht,7,2025-11-10,HumanOdor_CO2,4,99.0,14.24,31.59,84.31,7.79,Aedes albopictus,29,1.06
Netherlands,Utrecht,3,2025-03-15,HumanOdor_CO2,3,81.2,25.86,28.68,92.38,6.32,Anopheles gambiae,10,2.01
France,Montpellier,3,2025-04-14,HumanOdor_CO2,1,28.87,38.01,20.88,75.34,2.5,Anopheles gambiae,2,1.84
Netherlands,Utrecht,4,2025-07-13,Light_CO2,1,17.0,53.86,24.46,71.31,4.02,Anopheles gambiae,3,2.14
France,Montpellier,7,2025-07-13,Light_CO2,3,76.92,19.01,22.92,76.58,7.93,Anopheles gambiae,7,0.63
Netherlands,Nijmegen,5,2026-02-08,Light_CO2,4,100.0,7.91,21.82,82.64,5.96,Aedes albopictus,52,0.62
Netherlands,Utrecht,5,2025-04-14,HumanOdor_CO2,3,68.72,23.91,19.69,78.92,1.84,Culex pipiens,20,1.04
France,Montpellier,6,2026-02-08,Light_CO2,2,46.18,29.24,32.04,93.63,1.41,Culex quinquefasciatus,15,0.76
Spain,Barcelona,2,2026-01-09,Light_CO2,3,78.39,14.41,26.18,81.86,3.17,Aedes aegypti,19,0.86
Spain,Barcelona,7,2025-08-12,HumanOdor_CO2,3,70.08,19.22,24.53,106.41,5.31,Culex quinquefasciatus,15,2.25
Netherlands,Nijmegen,4,2025-04-14,HumanOdor_CO2,3,77.09,28.93,21.72,89.58,6.26,Culex quinquefasciatus,26,2.14
Spain,Barcelona,2,2025-08-12,HumanOdor_CO2,3,78.39,14.41,22.18,92.43,3.14,Anopheles gambiae,12,2.28
Spain,Barcelona,9,2025-03-15,Light_CO2,1,22.5,47.58,27.77,73.78,1.17,Aedes albopictus,10,0.82
France,Montpellier,2,2025-05-14,Light_CO2,2,51.25,33.14,29.23,68.56,6.84,Aedes aegypti,14,0.84
Spain,Barcelona,1,2025-11-10,Light_CO2,1,24.35,42.69,23.52,74.16,3.96,Culex pipiens,3,0.96
France,Montpellier,6,2025-12-10,HumanOdor_CO2,2,46.18,29.24,22.41,74.4,4.99,Culex pipiens,11,1.68
Netherlands,Utrecht,7,2025-07-13,Light_CO2,4,99.0,14.24,22.12,74.58,5.48,Culex quinquefasciatus,42,1.7
Spain,Barcelona,7,2025-10-11,Light_CO2,3,70.08,19.22,22.96,86.15,6.82,Anopheles gambiae,12,0.81
Spain,Barcelona,3,2025-06-13,Light_CO2,4,94.45,16.13,21.36,101.53,5.81,Culex quinquefasciatus,32,0.9
Netherlands,Nijmegen,6,2025-05-14,Light_CO2,1,19.0,28.52,22.46,83.49,0.96,Culex quinquefasciatus,1,1.48
France,Montpellier,9,2025-08-12,HumanOdor_CO2,4,92.86,16.14,25.92,85.42,1.27,Culex quinquefasciatus,36,1.96
Netherlands,Utrecht,4,2025-10-11,HumanOdor_CO2,1,17.0,53.86,29.03,69.68,1.61,Culex quinquefasciatus,7,0.78
Netherlands,Nijmegen,2,2025-11-10,HumanOdor_CO2,3,70.36,27.8,22.57,91.93,4.35,Culex pipiens,20,2.4
Netherlands,Utrecht,1,2025-03-15,Light_CO2,1,28.09,34.84,23.28,78.56,1.2,Culex pipiens,2,1.77
Netherlands,Utrecht,2,2026-01-09,HumanOdor_CO2,1,29.98,42.65,26.51,79.09,5.32,Anopheles gambiae,3,1.49
Netherlands,Nijmegen,3,2025-10-11,Light_CO2,4,96.11,0.16,25.96,91.14,4.44,Aedes aegypti,30,1.73
France,Montpellier,1,2025-07-13,HumanOdor_CO2,1,25.77,41.14,20.91,86.72,3.38,Culex quinquefasciatus,6,1.67
Netherlands,Nijmegen,7,2026-01-09,Light_CO2,2,43.07,39.13,30.9,75.15,6.52,Culex pipiens,5,1.74
Spain,Barcelona,1,2025-08-12,HumanOdor_CO2,1,24.35,42.69,25.93,80.67,5.42,Aedes aegypti,4,1.95
Spain,Barcelona,1,2025-06-13,HumanOdor_CO2,1,24.35,42.69,20.09,78.08,3.73,Culex pipiens,4,1.6
Spain,Barcelona,7,2025-07-13,Light_CO2,3,70.08,19.22,21.47,62.32,6.54,Culex quinquefasciatus,19,1.32
France,Montpellier,6,2025-09-11,HumanOdor_CO2,2,46.18,29.24,30.32,74.07,7.13,Aedes albopictus,13,0.73
France,Montpellier,6,2025-08-12,HumanOdor_CO2,2,46.18,29.24,24.41,78.19,4.28,Culex quinquefasciatus,11,1.49
Spain,Barcelona,4,2025-09-11,HumanOdor_CO2,1,25.66,55.74,29.69,73.21,2.44,Aedes albopictus,0,1.62
France,Montpellier,8,2025-09-11,Light_CO2,1,21.5,47.17,26.79,73.27,6.65,Aedes aegypti,9,0.91
France,Montpellier,4,2025-09-11,Light_CO2,1,23.84,28.58,26.17,64.24,7.47,Culex pipiens,2,0.71
Spain,Barcelona,9,2025-08-12,Light_CO2,1,22.5,47.58,24.04,57.86,0.91,Aedes albopictus,7,1.84
Netherlands,Utrecht,8,2025-07-13,HumanOdor_CO2,1,29.37,29.21,22.58,76.63,7.53,Culex pipiens,3,1.3
France,Montpellier,8,2025-07-13,HumanOdor_CO2,1,21.5,47.17,25.26,72.16,1.87,Aedes albopictus,11,1.81
Spain,Barcelona,4,2026-01-09,HumanOdor_CO2,1,25.66,55.74,24.61,74.29,1.4,Aedes aegypti,8,1.42
France,Montpellier,1,2026-02-08,Light_CO2,1,25.77,41.14,22.53,80.48,7.98,Culex pipiens,3,2.46
Spain,Barcelona,2,2025-10-11,Light_CO2,3,78.39,14.41,25.08,90.15,2.54,Aedes albopictus,28,2.49
France,Montpellier,3,2026-02-08,Light_CO2,1,28.87,38.01,27.34,84.43,7.29,Culex pipiens,6,1.39
Spain,Barcelona,8,2025-12-10,Light_CO2,3,66.88,15.38,25.95,74.52,4.56,Culex quinquefasciatus,19,0.85
Spain,Barcelona,1,2025-05-14,HumanOdor_CO2,1,24.35,42.69,22.62,82.36,0.76,Culex pipiens,5,0.98
Spain,Barcelona,2,2025-06-13,Light_CO2,3,78.39,14.41,21.55,68.42,6.68,Aedes albopictus,28,1.91
France,Montpellier,6,2025-06-13,HumanOdor_CO2,2,46.18,29.24,26.13,81.17,3.36,Anopheles gambiae,7,1.59
Spain,Barcelona,4,2026-01-09,HumanOdor_CO2,1,25.66,55.74,24.61,74.29,1.4,Aedes albopictus,5,1.42
Spain,Barcelona,7,2025-06-13,HumanOdor_CO2,3,70.08,19.22,22.94,76.67,1.28,Aedes aegypti,24,1.76
Netherlands,Nijmegen,3,2025-03-15,Light_CO2,4,96.11,0.16,20.96,80.16,5.98,Aedes aegypti,45,1.48
Netherlands,Nijmegen,3,2025-07-13,HumanOdor_CO2,4,96.11,0.16,23.16,82.23,1.55,Aedes aegypti,37,2.03
France,Montpellier,3,2026-02-08,Light_CO2,1,28.87,38.01,27.34,84.43,7.29,Anopheles gambiae,2,1.39
Spain,Barcelona,4,2025-11-10,HumanOdor_CO2,1,25.66,55.74,22.93,58.15,1.53,Anopheles gambiae,4,1.24
Spain,Barcelona,7,2026-01-09,HumanOdor_CO2,3,70.08,19.22,26.59,96.54,3.3,Culex quinquefasciatus,15,1.66
Spain,Barcelona,2,2025-07-13,HumanOdor_CO2,3,78.39,14.41,29.15,83.4,5.73,Aedes albopictus,27,2.32
Netherlands,Utrecht,6,2025-06-13,Light_CO2,3,70.8,17.25,22.75,81.68,1.86,Anopheles gambiae,16,1.55
Netherlands,Nijmegen,2,2025-12-10,Light_CO2,3,70.36,27.8,29.76,87.17,6.28,Aedes aegypti,13,2.34
France,Montpellier,6,2026-01-09,Light_CO2,2,46.18,29.24,21.72,66.46,2.76,Culex quinquefasciatus,14,1.9
France,Montpellier,7,2025-10-11,HumanOdor_CO2,3,76.92,19.01,21.45,69.42,6.96,Culex quinquefasciatus,16,1.98
Netherlands,Nijmegen,3,2025-12-10,HumanOdor_CO2,4,96.11,0.16,22.5,96.56,2.15,Culex quinquefasciatus,37,1.53
France,Montpellier,6,2025-03-15,HumanOdor_CO2,2,46.18,29.24,23.89,63.49,7.91,Anopheles gambiae,5,1.23
France,Montpellier,4,2025-07-13,Light_CO2,1,23.84,28.58,25.34,70.38,5.54,Anopheles gambiae,4,2.35
Spain,Barcelona,3,2025-08-12,HumanOdor_CO2,4,94.45,16.13,27.49,80.43,2.39,Aedes aegypti,40,0.78
Netherlands,Nijmegen,8,2025-05-14,Light_CO2,1,23.65,38.02,21.46,85.18,2.76,Anopheles gambiae,1,0.99
Netherlands,Nijmegen,2,2025-08-12,Light_CO2,3,70.36,27.8,28.85,80.41,7.3,Anopheles gambiae,9,1.76
Netherlands,Nijmegen,2,2025-09-11,Light_CO2,3,70.36,27.8,22.58,83.97,0.46,Anopheles gambiae,16,1.71
Spain,Barcelona,8,2025-03-15,Light_CO2,3,66.88,15.38,19.76,88.76,2.69,Aedes aegypti,28,0.88
France,Montpellier,4,2025-12-10,HumanOdor_CO2,1,23.84,28.58,20.34,74.25,6.94,Culex pipiens,1,2.38
France,Montpellier,6,2025-07-13,Light_CO2,2,46.18,29.24,26.21,86.37,5.24,Aedes albopictus,4,2.47
France,Montpellier,6,2025-08-12,HumanOdor_CO2,2,46.18,29.24,24.41,78.19,4.28,Aedes aegypti,6,1.49
France,Montpellier,3,2025-12-10,HumanOdor_CO2,1,28.87,38.01,28.33,81.92,4.84,Aedes aegypti,1,1.0
Spain,Barcelona,9,2025-09-11,Light_CO2,1,22.5,47.58,23.73,84.42,6.48,Culex quinquefasciatus,2,1.07
France,Montpellier,3,2026-01-09,HumanOdor_CO2,1,28.87,38.01,29.64,79.22,7.24,Culex quinquefasciatus,0,1.11
France,Montpellier,7,2026-02-08,Light_CO2,3,76.92,19.01,24.01,90.2,5.09,Culex pipiens,30,1.76
France,Montpellier,5,2026-01-09,HumanOdor_CO2,2,57.07,28.25,24.46,81.28,4.54,Culex pipiens,6,0.85
Spain,Barcelona,7,2026-02-08,Light_CO2,3,70.08,19.22,22.18,88.84,7.78,Aedes aegypti,16,2.27
France,Montpellier,8,2025-08-12,Light_CO2,1,21.5,47.17,24.07,75.11,7.07,Culex quinquefasciatus,0,0.99
Spain,Barcelona,1,2025-11-10,Light_CO2,1,24.35,42.69,23.52,74.16,3.96,Aedes aegypti,6,0.96
France,Montpellier,5,2025-09-11,Light_CO2,2,57.07,28.25,28.19,76.42,2.57,Culex quinquefasciatus,4,1.74
Spain,Barcelona,9,2025-04-14,Light_CO2,1,22.5,47.58,25.09,64.26,0.79,Aedes aegypti,4,1.13
Spain,Barcelona,4,2025-07-13,HumanOdor_CO2,1,25.66,55.74,22.53,93.37,5.82,Culex pipiens,0,1.44
Spain,Barcelona,9,2025-07-13,HumanOdor_CO2,1,22.5,47.58,25.1,77.08,4.59,Anopheles gambiae,1,2.26
Spain,Barcelona,9,2025-05-14,HumanOdor_CO2,1,22.5,47.58,21.62,88.35,6.46,Culex pipiens,3,2.24
Spain,Barcelona,1,2025-07-13,Light_CO2,1,24.35,42.69,21.61,77.26,1.99,Aedes aegypti,5,1.48
Netherlands,Nijmegen,9,2025-09-11,HumanOdor_CO2,2,55.84,34.12,24.27,85.15,2.9,Culex pipiens,5,1.57
Netherlands,Nijmegen,5,2025-06-13,HumanOdor_CO2,4,100.0,7.91,22.52,81.82,2.18,Aedes albopictus,50,0.73
France,Montpellier,9,2025-10-11,HumanOdor_CO2,4,92.86,16.14,28.8,78.42,7.04,Anopheles gambiae,27,1.61
Spain,Barcelona,4,2025-06-13,Light_CO2,1,25.66,55.74,27.74,83.78,6.65,Culex quinquefasciatus,2,1.0
Spain,Barcelona,2,2025-11-10,HumanOdor_CO2,3,78.39,14.41,27.76,97.03,7.3,Anopheles gambiae,14,2.28
France,Montpellier,2,2025-11-10,Light_CO2,2,51.25,33.14,29.33,69.99,7.14,Aedes aegypti,8,1.64
Netherlands,Nijmegen,9,2025-10-11,HumanOdor_CO2,2,55.84,34.12,27.95,78.78,2.52,Culex quinquefasciatus,13,2.15
Netherlands,Nijmegen,1,2025-03-15,HumanOdor_CO2,4,100.0,0.0,22.73,91.27,6.07,Aedes albopictus,50,0.65
Spain,Barcelona,1,2026-02-08,HumanOdor_CO2,1,24.35,42.69,24.67,74.0,3.69,Aedes aegypti,2,0.59
Spain,Barcelona,3,2025-06-13,Light_CO2,4,94.45,16.13,21.36,101.53,5.81,Anopheles gambiae,33,0.9
Spain,Barcelona,6,2025-03-15,Light_CO2,4,97.72,18.77,24.0,80.87,0.23,Aedes aegypti,42,0.89
Netherlands,Utrecht,2,2025-10-11,Light_CO2,1,29.98,42.65,23.38,84.91,5.15,Aedes albopictus,3,2.35
Netherlands,Nijmegen,9,2025-03-15,Light_CO2,2,55.84,34.12,23.1,74.57,0.97,Aedes albopictus,10,1.0
Netherlands,Nijmegen,1,2025-07-13,HumanOdor_CO2,4,100.0,0.0,26.14,81.81,5.94,Aedes aegypti,36,1.18
Netherlands,Nijmegen,6,2025-07-13,HumanOdor_CO2,1,19.0,28.52,22.67,79.3,5.59,Aedes aegypti,2,1.3
France,Montpellier,7,2025-11-10,HumanOdor_CO2,3,76.92,19.01,19.21,101.49,7.12,Culex quinquefasciatus,21,2.36
Spain,Barcelona,5,2025-07-13,HumanOdor_CO2,1,22.9,29.84,25.23,83.18,3.29,Culex pipiens,4,1.93
Netherlands,Nijmegen,9,2025-06-13,Light_CO2,2,55.84,34.12,23.68,65.3,6.03,Aedes aegypti,19,2.49
Netherlands,Utrecht,4,2025-08-12,HumanOdor_CO2,1,17.0,53.86,30.62,65.87,4.16,Culex pipiens,3,1.49
Netherlands,Utrecht,7,2025-09-11,HumanOdor_CO2,4,99.0,14.24,23.9,77.91,2.34,Anopheles gambiae,30,1.89
Netherlands,Nijmegen,6,2025-09-11,Light_CO2,1,19.0,28.52,21.97,76.43,2.69,Aedes albopictus,3,2.22
Netherlands,Utrecht,7,2025-10-11,Light_CO2,4,99.0,14.24,21.47,98.3,0.21,Anopheles gambiae,27,0.58
Spain,Barcelona,8,2025-10-11,HumanOdor_CO2,3,66.88,15.38,25.15,60.67,7.52,Aedes aegypti,20,0.74
Netherlands,Nijmegen,9,2025-04-14,Light_CO2,2,55.84,34.12,27.83,80.98,7.97,Aedes aegypti,14,1.9
France,Montpellier,7,2025-12-10,HumanOdor_CO2,3,76.92,19.01,22.39,79.87,1.02,Aedes albopictus,26,0.9
Netherlands,Nijmegen,8,2025-03-15,Light_CO2,1,23.65,38.02,26.6,82.92,7.92,Aedes albopictus,4,1.46
France,Montpellier,9,2025-05-14,Light_CO2,4,92.86,16.14,24.19,85.23,5.98,Aedes albopictus,37,1.46
Spain,Barcelona,5,2025-10-11,HumanOdor_CO2,1,22.9,29.84,26.12,77.13,5.12,Aedes albopictus,0,1.91
Netherlands,Nijmegen,5,2025-07-13,Light_CO2,4,100.0,7.91,19.7,82.35,0.18,Culex quinquefasciatus,39,2.38
Spain,Barcelona,3,2025-05-14,HumanOdor_CO2,4,94.45,16.13,23.84,82.44,3.6,Culex pipiens,41,2.33
Netherlands,Utrecht,9,2025-07-13,Light_CO2,4,100.0,14.24,26.69,91.01,3.89,Anopheles gambiae,46,1.45
Netherlands,Nijmegen,4,2026-02-08,HumanOdor_CO2,3,77.09,28.93,26.77,76.91,5.68,Culex quinquefasciatus,18,0.72
Spain,Barcelona,5,2025-03-15,Light_CO2,1,22.9,29.84,25.77,78.44,7.86,Aedes aegypti,5,1.7
Netherlands,Utrecht,4,2025-07-13,Light_CO2,1,17.0,53.86,24.46,71.31,4.02,Aedes albopictus,5,2.14
Spain,Barcelona,3,2026-02-08,Light_CO2,4,94.45,16.13,30.17,86.19,0.07,Culex pipiens,45,1.05
Netherlands,Utrecht,7,2025-06-13,Light_CO2,4,99.0,14.24,21.14,97.12,1.79,Aedes aegypti,54,0.88
Netherlands,Utrecht,7,2026-02-08,Light_CO2,4,99.0,14.24,22.45,87.86,4.12,Aedes aegypti,68,0.66
Spain,Barcelona,2,2025-06-13,Light_CO2,3,78.39,14.41,21.55,68.42,6.68,Aedes aegypti,37,1.91
Netherlands,Utrecht,7,2025-09-11,HumanOdor_CO2,4,99.0,14.24,23.9,77.91,2.34,Culex pipiens,53,1.89
France,Montpellier,8,2025-07-13,HumanOdor_CO2,1,21.5,47.17,25.26,72.16,1.87,Anopheles gambiae,0,1.81
France,Montpellier,2,2025-07-13,HumanOdor_CO2,2,51.25,33.14,28.4,74.63,1.11,Anopheles gambiae,7,1.49
