"City","Site","Sampling_date","Country","Location.Site","Green_level","Green_area_coverage","Blue_area_coverage","Temperature","Relative_humidity","Wind_speed_10m","Trap_type","Mosquito_species","Mosquito_abundance","Biodiversity_index"
"Montpellier","Site_8",2024-11-01,"France",8,2,46.68,23.97,12.14,41.65,2.71,"HumanOdor_CO2","Anopheles gambiae",10,1.07357808853087
"Montpellier","Site_8",2024-11-01,"France",8,2,46.68,23.97,12.14,41.65,2.71,"HumanOdor_CO2","Culex pipiens",17,1.07357808853087
"Montpellier","Site_8",2024-11-01,"France",8,2,46.68,23.97,12.14,41.65,2.71,"HumanOdor_CO2","Culex quinquefasciatus",12,1.07357808853087
"Barcelona","Site_8",2024-11-01,"Spain",8,1,35.25,40.87,22.06,85.39,1.12,"Light_CO2","Anopheles gambiae",22,0.692012944831874
"Barcelona","Site_8",2024-11-01,"Spain",8,1,35.25,40.87,22.06,85.39,1.12,"Light_CO2","Aedes aegypti",20,0.692012944831874
"Rabat","Site_8",2024-11-01,"Morocco",8,3,31.57,13.38,23.18,50.31,4.95,"HumanOdor_CO2","Anopheles gambiae",31,1.31709153380462
"Rabat","Site_8",2024-11-01,"Morocco",8,3,31.57,13.38,23.18,50.31,4.95,"HumanOdor_CO2","Culex quinquefasciatus",22,1.31709153380462
"Rabat","Site_8",2024-11-01,"Morocco",8,3,31.57,13.38,23.18,50.31,4.95,"HumanOdor_CO2","Culex pipiens",16,1.31709153380462
"Rabat","Site_8",2024-11-01,"Morocco",8,3,31.57,13.38,23.18,50.31,4.95,"HumanOdor_CO2","Aedes albopictus",11,1.31709153380462
"Casablanca","Site_8",2024-11-01,"Morocco",8,1,46.38,32.36,17.25,84.99,0.52,"Light_CO2","Culex quinquefasciatus",16,1.34443944228654
"Casablanca","Site_8",2024-11-01,"Morocco",8,1,46.38,32.36,17.25,84.99,0.52,"Light_CO2","Aedes albopictus",15,1.34443944228654
"Casablanca","Site_8",2024-11-01,"Morocco",8,1,46.38,32.36,17.25,84.99,0.52,"Light_CO2","Anopheles gambiae",10,1.34443944228654
"Casablanca","Site_8",2024-11-01,"Morocco",8,1,46.38,32.36,17.25,84.99,0.52,"Light_CO2","Culex pipiens",23,1.34443944228654
"Utrecht","Site_9",2024-11-01,"Netherlands",9,3,13.54,37.96,13.21,47.99,4.16,"HumanOdor_CO2","Culex quinquefasciatus",19,1.09226382058258
"Utrecht","Site_9",2024-11-01,"Netherlands",9,3,13.54,37.96,13.21,47.99,4.16,"HumanOdor_CO2","Anopheles gambiae",19,1.09226382058258
"Utrecht","Site_9",2024-11-01,"Netherlands",9,3,13.54,37.96,13.21,47.99,4.16,"HumanOdor_CO2","Culex pipiens",24,1.09226382058258
"Nijmegen","Site_9",2024-11-01,"Netherlands",9,1,65.54,15.75,20.2,75.14,3.9,"Light_CO2","Aedes aegypti",24,0.682908084700472
"Nijmegen","Site_9",2024-11-01,"Netherlands",9,1,65.54,15.75,20.2,75.14,3.9,"Light_CO2","Aedes albopictus",18,0.682908084700472
"Montpellier","Site_9",2024-11-01,"France",9,2,5.29,29.76,6.39,70.84,3.28,"HumanOdor_CO2","Anopheles gambiae",16,1.59865136755951
"Montpellier","Site_9",2024-11-01,"France",9,2,5.29,29.76,6.39,70.84,3.28,"HumanOdor_CO2","Culex quinquefasciatus",18,1.59865136755951
"Montpellier","Site_9",2024-11-01,"France",9,2,5.29,29.76,6.39,70.84,3.28,"HumanOdor_CO2","Culex pipiens",16,1.59865136755951
"Montpellier","Site_9",2024-11-01,"France",9,2,5.29,29.76,6.39,70.84,3.28,"HumanOdor_CO2","Aedes aegypti",12,1.59865136755951
"Montpellier","Site_9",2024-11-01,"France",9,2,5.29,29.76,6.39,70.84,3.28,"HumanOdor_CO2","Aedes albopictus",13,1.59865136755951
"Barcelona","Site_9",2024-11-01,"Spain",9,1,18.18,3.3,30.36,84.43,1.22,"Light_CO2","Anopheles gambiae",23,1.59429518939057
"Barcelona","Site_9",2024-11-01,"Spain",9,1,18.18,3.3,30.36,84.43,1.22,"Light_CO2","Culex quinquefasciatus",23,1.59429518939057
"Barcelona","Site_9",2024-11-01,"Spain",9,1,18.18,3.3,30.36,84.43,1.22,"Light_CO2","Aedes albopictus",15,1.59429518939057
"Barcelona","Site_9",2024-11-01,"Spain",9,1,18.18,3.3,30.36,84.43,1.22,"Light_CO2","Culex pipiens",26,1.59429518939057
"Barcelona","Site_9",2024-11-01,"Spain",9,1,18.18,3.3,30.36,84.43,1.22,"Light_CO2","Aedes aegypti",23,1.59429518939057
"Rabat","Site_9",2024-11-01,"Morocco",9,1,41.75,7.34,25.45,75.57,6.1,"HumanOdor_CO2","Culex quinquefasciatus",13,0.680082884835761
"Rabat","Site_9",2024-11-01,"Morocco",9,1,41.75,7.34,25.45,75.57,6.1,"HumanOdor_CO2","Aedes aegypti",18,0.680082884835761
"Casablanca","Site_9",2024-11-01,"Morocco",9,3,19.88,25.13,17.12,83.17,1.89,"HumanOdor_CO2","Anopheles gambiae",17,1.49058185756514
"Casablanca","Site_9",2024-11-01,"Morocco",9,3,19.88,25.13,17.12,83.17,1.89,"HumanOdor_CO2","Culex quinquefasciatus",3,1.49058185756514
"Casablanca","Site_9",2024-11-01,"Morocco",9,3,19.88,25.13,17.12,83.17,1.89,"HumanOdor_CO2","Aedes aegypti",22,1.49058185756514
"Casablanca","Site_9",2024-11-01,"Morocco",9,3,19.88,25.13,17.12,83.17,1.89,"HumanOdor_CO2","Culex pipiens",18,1.49058185756514
"Casablanca","Site_9",2024-11-01,"Morocco",9,3,19.88,25.13,17.12,83.17,1.89,"HumanOdor_CO2","Aedes albopictus",16,1.49058185756514
"Utrecht","Site_1",2024-12-01,"Netherlands",1,2,41.47,15.8,22.08,45.07,3.94,"HumanOdor_CO2","Culex pipiens",19,1.59477304492988
"Utrecht","Site_1",2024-12-01,"Netherlands",1,2,41.47,15.8,22.08,45.07,3.94,"HumanOdor_CO2","Aedes albopictus",13,1.59477304492988
"Utrecht","Site_1",2024-12-01,"Netherlands",1,2,41.47,15.8,22.08,45.07,3.94,"HumanOdor_CO2","Anopheles gambiae",15,1.59477304492988
"Utrecht","Site_1",2024-12-01,"Netherlands",1,2,41.47,15.8,22.08,45.07,3.94,"HumanOdor_CO2","Culex quinquefasciatus",21,1.59477304492988
"Utrecht","Site_1",2024-12-01,"Netherlands",1,2,41.47,15.8,22.08,45.07,3.94,"HumanOdor_CO2","Aedes aegypti",19,1.59477304492988
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,1,77.33,24.15,21.17,64.65,2.47,"HumanOdor_CO2","Aedes aegypti",14,1.02216934574328
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,1,77.33,24.15,21.17,64.65,2.47,"HumanOdor_CO2","Anopheles gambiae",11,1.02216934574328
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,1,77.33,24.15,21.17,64.65,2.47,"HumanOdor_CO2","Culex quinquefasciatus",5,1.02216934574328
"Montpellier","Site_1",2024-12-01,"France",1,3,76.23,35.76,13.7,82.37,4.49,"HumanOdor_CO2","Culex quinquefasciatus",20,0.689856478589211
"Montpellier","Site_1",2024-12-01,"France",1,3,76.23,35.76,13.7,82.37,4.49,"HumanOdor_CO2","Aedes aegypti",17,0.689856478589211
"Barcelona","Site_1",2024-12-01,"Spain",1,2,7.44,2.1,17.61,63.71,1.69,"Light_CO2","Culex pipiens",29,0.686475505581847
"Barcelona","Site_1",2024-12-01,"Spain",1,2,7.44,2.1,17.61,63.71,1.69,"Light_CO2","Anopheles gambiae",23,0.686475505581847
"Rabat","Site_1",2024-12-01,"Morocco",1,2,6.72,48.77,26.83,73.98,3.16,"HumanOdor_CO2","Aedes aegypti",14,0.677494384448707
"Rabat","Site_1",2024-12-01,"Morocco",1,2,6.72,48.77,26.83,73.98,3.16,"HumanOdor_CO2","Culex quinquefasciatus",20,0.677494384448707
"Casablanca","Site_1",2024-12-01,"Morocco",1,3,30.02,16.77,16.22,46.29,1.24,"Light_CO2","Culex quinquefasciatus",16,0.691416057617119
"Casablanca","Site_1",2024-12-01,"Morocco",1,3,30.02,16.77,16.22,46.29,1.24,"Light_CO2","Aedes albopictus",18,0.691416057617119
"Utrecht","Site_2",2024-12-01,"Netherlands",2,1,24.04,47.27,18.24,69.62,2.55,"HumanOdor_CO2","Culex pipiens",21,0.69189663920508
"Utrecht","Site_2",2024-12-01,"Netherlands",2,1,24.04,47.27,18.24,69.62,2.55,"HumanOdor_CO2","Aedes albopictus",19,0.69189663920508
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,1,75.45,33.96,18.27,54.98,1.49,"Light_CO2","Culex pipiens",14,1.08716379506428
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,1,75.45,33.96,18.27,54.98,1.49,"Light_CO2","Aedes aegypti",20,1.08716379506428
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,1,75.45,33.96,18.27,54.98,1.49,"Light_CO2","Anopheles gambiae",19,1.08716379506428
"Montpellier","Site_2",2024-12-01,"France",2,3,65.79,40.35,28.14,70.21,6.42,"HumanOdor_CO2","Culex pipiens",17,1.3787378666168
"Montpellier","Site_2",2024-12-01,"France",2,3,65.79,40.35,28.14,70.21,6.42,"HumanOdor_CO2","Aedes aegypti",22,1.3787378666168
"Montpellier","Site_2",2024-12-01,"France",2,3,65.79,40.35,28.14,70.21,6.42,"HumanOdor_CO2","Culex quinquefasciatus",16,1.3787378666168
"Montpellier","Site_2",2024-12-01,"France",2,3,65.79,40.35,28.14,70.21,6.42,"HumanOdor_CO2","Anopheles gambiae",18,1.3787378666168
"Barcelona","Site_2",2024-12-01,"Spain",2,1,27.33,8.3,21.05,87.33,2.62,"Light_CO2","Aedes albopictus",17,1.38329748291652
"Barcelona","Site_2",2024-12-01,"Spain",2,1,27.33,8.3,21.05,87.33,2.62,"Light_CO2","Culex pipiens",16,1.38329748291652
"Barcelona","Site_2",2024-12-01,"Spain",2,1,27.33,8.3,21.05,87.33,2.62,"Light_CO2","Aedes aegypti",14,1.38329748291652
"Barcelona","Site_2",2024-12-01,"Spain",2,1,27.33,8.3,21.05,87.33,2.62,"Light_CO2","Anopheles gambiae",17,1.38329748291652
"Rabat","Site_2",2024-12-01,"Morocco",2,1,52.55,25.75,24.77,73.36,3,"Light_CO2","Anopheles gambiae",20,0.661563218157982
"Rabat","Site_2",2024-12-01,"Morocco",2,1,52.55,25.75,24.77,73.36,3,"Light_CO2","Aedes aegypti",12,0.661563218157982
"Casablanca","Site_2",2024-12-01,"Morocco",2,3,30.75,10.7,25.86,77.39,1.89,"Light_CO2","Aedes aegypti",17,1.59498629003214
"Casablanca","Site_2",2024-12-01,"Morocco",2,3,30.75,10.7,25.86,77.39,1.89,"Light_CO2","Culex quinquefasciatus",23,1.59498629003214
"Casablanca","Site_2",2024-12-01,"Morocco",2,3,30.75,10.7,25.86,77.39,1.89,"Light_CO2","Culex pipiens",27,1.59498629003214
"Casablanca","Site_2",2024-12-01,"Morocco",2,3,30.75,10.7,25.86,77.39,1.89,"Light_CO2","Anopheles gambiae",23,1.59498629003214
"Casablanca","Site_2",2024-12-01,"Morocco",2,3,30.75,10.7,25.86,77.39,1.89,"Light_CO2","Aedes albopictus",18,1.59498629003214
"Utrecht","Site_3",2024-12-01,"Netherlands",3,1,46.13,4.03,20.1,81.74,3.84,"HumanOdor_CO2","Aedes aegypti",16,1.09005962871078
"Utrecht","Site_3",2024-12-01,"Netherlands",3,1,46.13,4.03,20.1,81.74,3.84,"HumanOdor_CO2","Culex pipiens",16,1.09005962871078
"Utrecht","Site_3",2024-12-01,"Netherlands",3,1,46.13,4.03,20.1,81.74,3.84,"HumanOdor_CO2","Anopheles gambiae",12,1.09005962871078
"Nijmegen","Site_3",2024-12-01,"Netherlands",3,3,24.8,43.87,16.36,49.88,6.06,"Light_CO2","Aedes albopictus",20,1.58495965260051
"Nijmegen","Site_3",2024-12-01,"Netherlands",3,3,24.8,43.87,16.36,49.88,6.06,"Light_CO2","Anopheles gambiae",27,1.58495965260051
"Nijmegen","Site_3",2024-12-01,"Netherlands",3,3,24.8,43.87,16.36,49.88,6.06,"Light_CO2","Aedes aegypti",14,1.58495965260051
"Nijmegen","Site_3",2024-12-01,"Netherlands",3,3,24.8,43.87,16.36,49.88,6.06,"Light_CO2","Culex pipiens",21,1.58495965260051
"Nijmegen","Site_3",2024-12-01,"Netherlands",3,3,24.8,43.87,16.36,49.88,6.06,"Light_CO2","Culex quinquefasciatus",26,1.58495965260051
"Montpellier","Site_3",2024-12-01,"France",3,2,25.05,13.16,22.85,54.92,4.28,"Light_CO2","Aedes aegypti",22,1.06984852122526
"Montpellier","Site_3",2024-12-01,"France",3,2,25.05,13.16,22.85,54.92,4.28,"Light_CO2","Culex pipiens",19,1.06984852122526
"Montpellier","Site_3",2024-12-01,"France",3,2,25.05,13.16,22.85,54.92,4.28,"Light_CO2","Anopheles gambiae",33,1.06984852122526
"Barcelona","Site_3",2024-12-01,"Spain",3,3,56.78,21.08,20.21,45.4,5.27,"Light_CO2","Aedes albopictus",14,1.58367027921965
"Barcelona","Site_3",2024-12-01,"Spain",3,3,56.78,21.08,20.21,45.4,5.27,"Light_CO2","Culex pipiens",22,1.58367027921965
"Barcelona","Site_3",2024-12-01,"Spain",3,3,56.78,21.08,20.21,45.4,5.27,"Light_CO2","Aedes aegypti",29,1.58367027921965
"Barcelona","Site_3",2024-12-01,"Spain",3,3,56.78,21.08,20.21,45.4,5.27,"Light_CO2","Culex quinquefasciatus",25,1.58367027921965
"Barcelona","Site_3",2024-12-01,"Spain",3,3,56.78,21.08,20.21,45.4,5.27,"Light_CO2","Anopheles gambiae",25,1.58367027921965
"Rabat","Site_3",2024-12-01,"Morocco",3,1,48.47,21.91,29.21,65.91,3.91,"Light_CO2","Culex quinquefasciatus",14,1.56190182816687
"Rabat","Site_3",2024-12-01,"Morocco",3,1,48.47,21.91,29.21,65.91,3.91,"Light_CO2","Culex pipiens",16,1.56190182816687
"Rabat","Site_3",2024-12-01,"Morocco",3,1,48.47,21.91,29.21,65.91,3.91,"Light_CO2","Anopheles gambiae",22,1.56190182816687
"Rabat","Site_3",2024-12-01,"Morocco",3,1,48.47,21.91,29.21,65.91,3.91,"Light_CO2","Aedes albopictus",9,1.56190182816687
"Rabat","Site_3",2024-12-01,"Morocco",3,1,48.47,21.91,29.21,65.91,3.91,"Light_CO2","Aedes aegypti",11,1.56190182816687
"Casablanca","Site_3",2024-12-01,"Morocco",3,3,54.81,46.87,19.4,88.52,4.86,"HumanOdor_CO2","Aedes albopictus",22,1.09836936026175
"Casablanca","Site_3",2024-12-01,"Morocco",3,3,54.81,46.87,19.4,88.52,4.86,"HumanOdor_CO2","Culex quinquefasciatus",21,1.09836936026175
"Casablanca","Site_3",2024-12-01,"Morocco",3,3,54.81,46.87,19.4,88.52,4.86,"HumanOdor_CO2","Anopheles gambiae",21,1.09836936026175
"Utrecht","Site_4",2024-12-01,"Netherlands",4,1,35.51,35.02,20.45,89.87,6.04,"Light_CO2","Culex quinquefasciatus",9,1.52255897952343
"Utrecht","Site_4",2024-12-01,"Netherlands",4,1,35.51,35.02,20.45,89.87,6.04,"Light_CO2","Aedes aegypti",17,1.52255897952343
"Utrecht","Site_4",2024-12-01,"Netherlands",4,1,35.51,35.02,20.45,89.87,6.04,"Light_CO2","Anopheles gambiae",9,1.52255897952343
"Utrecht","Site_4",2024-12-01,"Netherlands",4,1,35.51,35.02,20.45,89.87,6.04,"Light_CO2","Culex pipiens",16,1.52255897952343
"Utrecht","Site_4",2024-12-01,"Netherlands",4,1,35.51,35.02,20.45,89.87,6.04,"Light_CO2","Aedes albopictus",27,1.52255897952343
"Nijmegen","Site_4",2024-12-01,"Netherlands",4,3,38.91,41.47,25.41,55.29,5.57,"Light_CO2","Culex quinquefasciatus",25,1.37206055637125
"Nijmegen","Site_4",2024-12-01,"Netherlands",4,3,38.91,41.47,25.41,55.29,5.57,"Light_CO2","Aedes aegypti",25,1.37206055637125
"Nijmegen","Site_4",2024-12-01,"Netherlands",4,3,38.91,41.47,25.41,55.29,5.57,"Light_CO2","Aedes albopictus",17,1.37206055637125
"Nijmegen","Site_4",2024-12-01,"Netherlands",4,3,38.91,41.47,25.41,55.29,5.57,"Light_CO2","Culex pipiens",27,1.37206055637125
"Montpellier","Site_4",2024-12-01,"France",4,1,45.89,27.14,18.68,46.91,1.23,"Light_CO2","Aedes albopictus",14,0.685314187276458
"Montpellier","Site_4",2024-12-01,"France",4,1,45.89,27.14,18.68,46.91,1.23,"Light_CO2","Anopheles gambiae",18,0.685314187276458
"Barcelona","Site_4",2024-12-01,"Spain",4,2,13.59,32,21.91,62.79,5.05,"Light_CO2","Culex quinquefasciatus",34,0.688457201789363
"Barcelona","Site_4",2024-12-01,"Spain",4,2,13.59,32,21.91,62.79,5.05,"Light_CO2","Culex pipiens",28,0.688457201789363
"Rabat","Site_4",2024-12-01,"Morocco",4,2,26.12,27.12,24.48,70.81,2.68,"Light_CO2","Aedes aegypti",21,1.09399862016116
"Rabat","Site_4",2024-12-01,"Morocco",4,2,26.12,27.12,24.48,70.81,2.68,"Light_CO2","Culex pipiens",19,1.09399862016116
"Rabat","Site_4",2024-12-01,"Morocco",4,2,26.12,27.12,24.48,70.81,2.68,"Light_CO2","Aedes albopictus",24,1.09399862016116
"Casablanca","Site_4",2024-12-01,"Morocco",4,2,24.24,34.6,19.98,81.02,3.73,"Light_CO2","Aedes aegypti",20,1.02969280095635
"Casablanca","Site_4",2024-12-01,"Morocco",4,2,24.24,34.6,19.98,81.02,3.73,"Light_CO2","Aedes albopictus",36,1.02969280095635
"Casablanca","Site_4",2024-12-01,"Morocco",4,2,24.24,34.6,19.98,81.02,3.73,"Light_CO2","Culex quinquefasciatus",15,1.02969280095635
"Utrecht","Site_5",2024-12-01,"Netherlands",5,3,71.2,48.42,15.94,43.76,1.27,"Light_CO2","Aedes albopictus",19,1.07676668289638
"Utrecht","Site_5",2024-12-01,"Netherlands",5,3,71.2,48.42,15.94,43.76,1.27,"Light_CO2","Aedes aegypti",27,1.07676668289638
"Utrecht","Site_5",2024-12-01,"Netherlands",5,3,71.2,48.42,15.94,43.76,1.27,"Light_CO2","Culex quinquefasciatus",32,1.07676668289638
"Nijmegen","Site_5",2024-12-01,"Netherlands",5,2,67.97,26.8,23.56,50.85,0.93,"Light_CO2","Culex pipiens",21,1.60207108894756
"Nijmegen","Site_5",2024-12-01,"Netherlands",5,2,67.97,26.8,23.56,50.85,0.93,"Light_CO2","Aedes albopictus",20,1.60207108894756
"Nijmegen","Site_5",2024-12-01,"Netherlands",5,2,67.97,26.8,23.56,50.85,0.93,"Light_CO2","Aedes aegypti",16,1.60207108894756
"Nijmegen","Site_5",2024-12-01,"Netherlands",5,2,67.97,26.8,23.56,50.85,0.93,"Light_CO2","Anopheles gambiae",22,1.60207108894756
"Nijmegen","Site_5",2024-12-01,"Netherlands",5,2,67.97,26.8,23.56,50.85,0.93,"Light_CO2","Culex quinquefasciatus",17,1.60207108894756
"Montpellier","Site_5",2024-12-01,"France",5,1,69.16,33.24,20.6,69.22,1.97,"HumanOdor_CO2","Aedes albopictus",5,1.00421488388066
"Montpellier","Site_5",2024-12-01,"France",5,1,69.16,33.24,20.6,69.22,1.97,"HumanOdor_CO2","Aedes aegypti",16,1.00421488388066
"Montpellier","Site_5",2024-12-01,"France",5,1,69.16,33.24,20.6,69.22,1.97,"HumanOdor_CO2","Culex pipiens",13,1.00421488388066
"Barcelona","Site_5",2024-12-01,"Spain",5,1,71.27,26.15,11.9,86.57,0.52,"HumanOdor_CO2","Culex pipiens",21,1.34633195516971
"Barcelona","Site_5",2024-12-01,"Spain",5,1,71.27,26.15,11.9,86.57,0.52,"HumanOdor_CO2","Aedes albopictus",12,1.34633195516971
"Barcelona","Site_5",2024-12-01,"Spain",5,1,71.27,26.15,11.9,86.57,0.52,"HumanOdor_CO2","Aedes aegypti",16,1.34633195516971
"Barcelona","Site_5",2024-12-01,"Spain",5,1,71.27,26.15,11.9,86.57,0.52,"HumanOdor_CO2","Anopheles gambiae",10,1.34633195516971
"Rabat","Site_5",2024-12-01,"Morocco",5,2,73.2,20.7,23.35,81.76,4.63,"Light_CO2","Culex quinquefasciatus",27,1.58574485014419
"Rabat","Site_5",2024-12-01,"Morocco",5,2,73.2,20.7,23.35,81.76,4.63,"Light_CO2","Anopheles gambiae",20,1.58574485014419
"Rabat","Site_5",2024-12-01,"Morocco",5,2,73.2,20.7,23.35,81.76,4.63,"Light_CO2","Culex pipiens",25,1.58574485014419
"Rabat","Site_5",2024-12-01,"Morocco",5,2,73.2,20.7,23.35,81.76,4.63,"Light_CO2","Aedes albopictus",14,1.58574485014419
"Rabat","Site_5",2024-12-01,"Morocco",5,2,73.2,20.7,23.35,81.76,4.63,"Light_CO2","Aedes aegypti",20,1.58574485014419
"Casablanca","Site_5",2024-12-01,"Morocco",5,3,29.7,3.12,22.66,84.09,5.99,"HumanOdor_CO2","Aedes aegypti",26,1.60108901806957
"Casablanca","Site_5",2024-12-01,"Morocco",5,3,29.7,3.12,22.66,84.09,5.99,"HumanOdor_CO2","Anopheles gambiae",21,1.60108901806957
"Casablanca","Site_5",2024-12-01,"Morocco",5,3,29.7,3.12,22.66,84.09,5.99,"HumanOdor_CO2","Culex quinquefasciatus",21,1.60108901806957
"Casablanca","Site_5",2024-12-01,"Morocco",5,3,29.7,3.12,22.66,84.09,5.99,"HumanOdor_CO2","Aedes albopictus",18,1.60108901806957
"Casablanca","Site_5",2024-12-01,"Morocco",5,3,29.7,3.12,22.66,84.09,5.99,"HumanOdor_CO2","Culex pipiens",19,1.60108901806957
"Utrecht","Site_6",2024-12-01,"Netherlands",6,2,31.76,18.04,13.61,40.46,5.31,"Light_CO2","Anopheles gambiae",9,1.34750351721009
"Utrecht","Site_6",2024-12-01,"Netherlands",6,2,31.76,18.04,13.61,40.46,5.31,"Light_CO2","Culex pipiens",20,1.34750351721009
"Utrecht","Site_6",2024-12-01,"Netherlands",6,2,31.76,18.04,13.61,40.46,5.31,"Light_CO2","Aedes aegypti",18,1.34750351721009
"Utrecht","Site_6",2024-12-01,"Netherlands",6,2,31.76,18.04,13.61,40.46,5.31,"Light_CO2","Culex quinquefasciatus",15,1.34750351721009
"Nijmegen","Site_6",2024-12-01,"Netherlands",6,1,45.42,44.87,19.37,59.35,3.26,"HumanOdor_CO2","Aedes albopictus",21,0.95961476391205
"Nijmegen","Site_6",2024-12-01,"Netherlands",6,1,45.42,44.87,19.37,59.35,3.26,"HumanOdor_CO2","Anopheles gambiae",9,0.95961476391205
"Nijmegen","Site_6",2024-12-01,"Netherlands",6,1,45.42,44.87,19.37,59.35,3.26,"HumanOdor_CO2","Aedes aegypti",6,0.95961476391205
"Montpellier","Site_6",2024-12-01,"France",6,1,33.53,27.82,21.12,53.97,6.49,"Light_CO2","Anopheles gambiae",24,1.58230379695314
"Montpellier","Site_6",2024-12-01,"France",6,1,33.53,27.82,21.12,53.97,6.49,"Light_CO2","Aedes albopictus",13,1.58230379695314
"Montpellier","Site_6",2024-12-01,"France",6,1,33.53,27.82,21.12,53.97,6.49,"Light_CO2","Culex pipiens",15,1.58230379695314
"Montpellier","Site_6",2024-12-01,"France",6,1,33.53,27.82,21.12,53.97,6.49,"Light_CO2","Aedes aegypti",19,1.58230379695314
"Montpellier","Site_6",2024-12-01,"France",6,1,33.53,27.82,21.12,53.97,6.49,"Light_CO2","Culex quinquefasciatus",14,1.58230379695314
"Barcelona","Site_6",2024-12-01,"Spain",6,2,23.05,6.73,19.22,41.67,4.81,"HumanOdor_CO2","Aedes aegypti",15,1.38407517189045
"Barcelona","Site_6",2024-12-01,"Spain",6,2,23.05,6.73,19.22,41.67,4.81,"HumanOdor_CO2","Culex quinquefasciatus",16,1.38407517189045
"Barcelona","Site_6",2024-12-01,"Spain",6,2,23.05,6.73,19.22,41.67,4.81,"HumanOdor_CO2","Anopheles gambiae",18,1.38407517189045
"Barcelona","Site_6",2024-12-01,"Spain",6,2,23.05,6.73,19.22,41.67,4.81,"HumanOdor_CO2","Aedes albopictus",16,1.38407517189045
"Rabat","Site_6",2024-12-01,"Morocco",6,2,32.23,11.98,24.76,89.39,4.65,"Light_CO2","Aedes albopictus",13,0.648279147364477
"Rabat","Site_6",2024-12-01,"Morocco",6,2,32.23,11.98,24.76,89.39,4.65,"Light_CO2","Culex pipiens",24,0.648279147364477
"Casablanca","Site_6",2024-12-01,"Morocco",6,3,49.91,21.95,14.12,53.03,4.93,"Light_CO2","Aedes aegypti",22,1.09055321623379
"Casablanca","Site_6",2024-12-01,"Morocco",6,3,49.91,21.95,14.12,53.03,4.93,"Light_CO2","Aedes albopictus",20,1.09055321623379
"Casablanca","Site_6",2024-12-01,"Morocco",6,3,49.91,21.95,14.12,53.03,4.93,"Light_CO2","Culex quinquefasciatus",27,1.09055321623379
"Utrecht","Site_7",2024-12-01,"Netherlands",7,3,73.65,45.89,17.23,50.97,2.8,"HumanOdor_CO2","Anopheles gambiae",28,0.688333588189499
"Utrecht","Site_7",2024-12-01,"Netherlands",7,3,73.65,45.89,17.23,50.97,2.8,"HumanOdor_CO2","Culex pipiens",23,0.688333588189499
"Nijmegen","Site_7",2024-12-01,"Netherlands",7,1,70.01,23.55,19.75,49.13,4.95,"Light_CO2","Culex quinquefasciatus",21,1.58957218091875
"Nijmegen","Site_7",2024-12-01,"Netherlands",7,1,70.01,23.55,19.75,49.13,4.95,"Light_CO2","Culex pipiens",27,1.58957218091875
"Nijmegen","Site_7",2024-12-01,"Netherlands",7,1,70.01,23.55,19.75,49.13,4.95,"Light_CO2","Anopheles gambiae",21,1.58957218091875
"Nijmegen","Site_7",2024-12-01,"Netherlands",7,1,70.01,23.55,19.75,49.13,4.95,"Light_CO2","Aedes aegypti",16,1.58957218091875
"Nijmegen","Site_7",2024-12-01,"Netherlands",7,1,70.01,23.55,19.75,49.13,4.95,"Light_CO2","Aedes albopictus",16,1.58957218091875
"Montpellier","Site_7",2024-12-01,"France",7,1,33.66,20.57,29.22,43.86,1.45,"HumanOdor_CO2","Culex quinquefasciatus",9,1.58212882914093
"Montpellier","Site_7",2024-12-01,"France",7,1,33.66,20.57,29.22,43.86,1.45,"HumanOdor_CO2","Aedes albopictus",17,1.58212882914093
"Montpellier","Site_7",2024-12-01,"France",7,1,33.66,20.57,29.22,43.86,1.45,"HumanOdor_CO2","Culex pipiens",11,1.58212882914093
"Montpellier","Site_7",2024-12-01,"France",7,1,33.66,20.57,29.22,43.86,1.45,"HumanOdor_CO2","Anopheles gambiae",12,1.58212882914093
"Montpellier","Site_7",2024-12-01,"France",7,1,33.66,20.57,29.22,43.86,1.45,"HumanOdor_CO2","Aedes aegypti",16,1.58212882914093
"Barcelona","Site_7",2024-12-01,"Spain",7,3,16.35,40.34,21.22,79.73,6.34,"Light_CO2","Aedes aegypti",22,0.693147160559945
"Barcelona","Site_7",2024-12-01,"Spain",7,3,16.35,40.34,21.22,79.73,6.34,"Light_CO2","Aedes albopictus",22,0.693147160559945
"Rabat","Site_7",2024-12-01,"Morocco",7,3,45.42,16.33,16.89,73.82,4.44,"HumanOdor_CO2","Aedes albopictus",13,0.670477628797396
"Rabat","Site_7",2024-12-01,"Morocco",7,3,45.42,16.33,16.89,73.82,4.44,"HumanOdor_CO2","Culex quinquefasciatus",20,0.670477628797396
"Casablanca","Site_7",2024-12-01,"Morocco",7,3,12.46,27.64,29.69,43.55,2.92,"Light_CO2","Culex pipiens",25,1.0971508796599
